TIMESTAMP;UUID;ARRITMIA;CPU;RAM;DISCO;BATERIA;QTD_TAREFAS;TAREFAS
2025-12-02 12:22:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.7;74.0;44.5;98.7;2;"task_monitor_heartbeat
2025-12-02 12:22:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.4;71.0;44.5;98.7;2;"task_monitor_heartbeat
2025-12-02 12:22:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.7;71.1;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:22:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.0;83.4;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.0;81.5;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.6;78.7;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.4;77.2;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.8;75.0;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.7;82.9;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:23:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.9;75.7;44.5;98.6;2;"task_monitor_heartbeat
2025-12-02 12:24;680fab1b-5333-4caa-970b-091a484dcf7d;true;15.9;77.2;44.6;98.6;4;"task_monitor_heartbeat
2025-12-02 12:24:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.7;74.7;44.6;98.6;2;"task_monitor_heartbeat
2025-12-02 12:24:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.2;83.0;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:24:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.6;80.4;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:24:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.2;81.7;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:24:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.3;73.5;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.1;81.3;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.6;70.5;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;82.0;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.6;70.5;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.2;82.9;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:25:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.8;83.9;44.6;98.5;2;"task_monitor_heartbeat
2025-12-02 12:26;680fab1b-5333-4caa-970b-091a484dcf7d;true;12.8;77.4;44.6;98.4;4;"task_monitor_heartbeat
2025-12-02 12:26:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;11.6;83.0;44.6;98.4;4;"task_monitor_heartbeat
2025-12-02 12:26:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.5;77.0;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:26:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.4;71.9;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:26:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;70.5;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:26:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.9;82.4;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:27;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;77.3;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:27:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.8;79.3;44.6;98.4;2;"task_monitor_heartbeat
2025-12-02 12:27:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;5.5;74.4;44.7;98.4;4;"task_monitor_heartbeat
2025-12-02 12:27:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;21.4;73.6;44.7;98.4;2;"task_monitor_heartbeat
2025-12-02 12:27:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.3;73.5;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:27:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.3;74.1;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.7;83.7;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.1;79.4;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.8;81.2;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.3;78.7;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.4;76.7;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:28:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.5;70.4;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:29;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.1;83.4;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:29:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.6;79.3;44.7;98.3;2;"task_monitor_heartbeat
2025-12-02 12:29:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.7;72.6;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:29:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.3;74.6;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:29:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.6;70.0;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:29:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.5;77.0;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.4;84.0;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.3;76.0;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;79.5;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.9;75.9;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;77.8;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:30:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.0;77.7;44.7;98.2;2;"task_monitor_heartbeat
2025-12-02 12:31;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.2;71.6;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:31:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.6;82.8;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:31:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.9;78.1;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:31:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.2;71.5;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:31:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.1;82.1;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:31:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;11.9;76.2;44.7;98.1;4;"task_monitor_heartbeat
2025-12-02 12:32;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.5;80.4;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:32:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.9;71.7;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:32:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.5;73.5;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:32:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.5;78.0;44.7;98.1;2;"task_monitor_heartbeat
2025-12-02 12:32:40;680fab1b-5333-4caa-970b-091a484dcf7d;true;8.4;77.0;44.8;98.0;4;"task_monitor_heartbeat
2025-12-02 12:32:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.7;71.1;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:33;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.1;78.4;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:33:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.8;71.7;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:33:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.8;82.1;44.8;98.0;4;"task_monitor_heartbeat
2025-12-02 12:33:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.8;77.4;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:33:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.1;71.5;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:33:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.1;71.4;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:34;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.7;82.1;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:34:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.1;76.9;44.8;98.0;2;"task_monitor_heartbeat
2025-12-02 12:34:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;7.0;71.6;44.8;97.9;4;"task_monitor_heartbeat
2025-12-02 12:34:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.4;74.8;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:34:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.2;83.5;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:34:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;14.6;72.3;44.8;97.9;4;"task_monitor_heartbeat
2025-12-02 12:35;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.0;87.6;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:35:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.4;76.0;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:35:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.4;71.7;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:35:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.8;79.7;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:35:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.9;77.7;44.8;97.9;2;"task_monitor_heartbeat
2025-12-02 12:35:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;14.1;72.7;44.9;97.9;4;"task_monitor_heartbeat
2025-12-02 12:36;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.4;70.1;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:36:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;7.3;77.9;44.9;97.8;4;"task_monitor_heartbeat
2025-12-02 12:36:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.4;75.5;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:36:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.3;83.6;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:36:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.7;80.5;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:36:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.0;76.5;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:37;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.7;74.0;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:37:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;5.8;77.0;44.9;97.8;4;"task_monitor_heartbeat
2025-12-02 12:37:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;70.1;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:37:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.4;78.7;44.9;97.8;2;"task_monitor_heartbeat
2025-12-02 12:37:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.6;81.0;44.9;97.7;2;"task_monitor_heartbeat
2025-12-02 12:37:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.1;79.4;44.9;97.7;2;"task_monitor_heartbeat
2025-12-02 12:38;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.3;80.8;44.9;97.7;2;"task_monitor_heartbeat
2025-12-02 12:38:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;15.8;74.6;44.9;97.7;4;"task_monitor_heartbeat
2025-12-02 12:38:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.4;75.7;45.0;97.7;2;"task_monitor_heartbeat
2025-12-02 12:38:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.5;80.0;45.0;97.7;2;"task_monitor_heartbeat
2025-12-02 12:38:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.3;80.6;45.0;97.7;2;"task_monitor_heartbeat
2025-12-02 12:38:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;8.7;77.7;45.0;97.7;4;"task_monitor_heartbeat
2025-12-02 12:39;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.8;81.5;45.0;97.7;2;"task_monitor_heartbeat
2025-12-02 12:39:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.3;77.1;45.0;97.7;2;"task_monitor_heartbeat
2025-12-02 12:39:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.0;78.9;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:39:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.4;80.4;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:39:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.9;79.4;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:39:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.9;77.9;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.4;76.8;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:40:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;77.5;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:40:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.3;81.0;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:40:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.1;70.6;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:40:40;680fab1b-5333-4caa-970b-091a484dcf7d;true;12.9;70.1;45.0;97.6;4;"task_monitor_heartbeat
2025-12-02 12:40:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.2;78.6;45.0;97.6;2;"task_monitor_heartbeat
2025-12-02 12:41;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.8;70.5;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:41:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.5;72.5;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:41:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.5;83.1;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:41:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;74.2;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:41:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.5;72.6;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:41:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.3;75.0;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:42;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.8;83.8;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:42:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.5;70.6;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:42:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.0;83.6;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:42:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.4;82.9;45.0;97.5;2;"task_monitor_heartbeat
2025-12-02 12:42:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.6;82.4;45.0;97.4;2;"task_monitor_heartbeat
2025-12-02 12:42:50;680fab1b-5333-4caa-970b-091a484dcf7d;true;17.4;79.9;45.0;97.4;4;"task_monitor_heartbeat
2025-12-02 12:43;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.6;79.5;45.0;97.4;2;"task_monitor_heartbeat
2025-12-02 12:43:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.4;72.6;45.0;97.4;2;"task_monitor_heartbeat
2025-12-02 12:43:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.5;79.3;45.1;97.4;2;"task_monitor_heartbeat
2025-12-02 12:43:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.8;83.5;45.1;97.4;2;"task_monitor_heartbeat
2025-12-02 12:43:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;78.7;45.1;97.4;2;"task_monitor_heartbeat
2025-12-02 12:43:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.7;79.1;45.1;97.4;2;"task_monitor_heartbeat
2025-12-02 12:44;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.8;77.1;45.1;97.4;2;"task_monitor_heartbeat
2025-12-02 12:44:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;17.0;72.2;45.1;97.4;4;"task_monitor_heartbeat
2025-12-02 12:44:20;680fab1b-5333-4caa-970b-091a484dcf7d;true;17.3;79.1;45.1;97.3;4;"task_monitor_heartbeat
2025-12-02 12:44:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.6;74.1;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:44:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.7;83.1;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:44:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.6;79.0;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.7;79.6;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.9;79.3;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.3;75.9;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.6;73.3;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.5;72.6;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:45:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.7;70.8;45.1;97.3;2;"task_monitor_heartbeat
2025-12-02 12:46;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.3;81.7;45.1;97.2;2;"task_monitor_heartbeat
2025-12-02 12:46:10;680fab1b-5333-4caa-970b-091a484dcf7d;true;14.0;81.3;45.2;97.2;4;"task_monitor_heartbeat
2025-12-02 12:46:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.8;83.1;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:46:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.5;78.8;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:46:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.3;72.0;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:46:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.4;80.9;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:47;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.3;73.7;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:47:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.7;78.3;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:47:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.6;74.2;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:47:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.9;76.3;45.2;97.2;2;"task_monitor_heartbeat
2025-12-02 12:47:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;15.2;70.5;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:47:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.2;76.3;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:48;680fab1b-5333-4caa-970b-091a484dcf7d;true;16.3;70.7;45.2;97.1;4;"task_monitor_heartbeat
2025-12-02 12:48:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.2;71.4;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:48:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.3;78.1;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:48:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.2;74.3;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:48:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.1;80.7;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:48:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.1;72.1;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:49;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.8;78.2;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:49:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.9;81.4;45.2;97.1;2;"task_monitor_heartbeat
2025-12-02 12:49:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.4;72.8;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:49:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.8;73.6;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:49:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;5.2;71.9;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:49:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.8;72.0;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;8.9;80.6;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.2;77.8;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.6;70.2;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.9;75.0;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.1;77.3;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:50:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.8;72.7;45.2;97.0;2;"task_monitor_heartbeat
2025-12-02 12:51;680fab1b-5333-4caa-970b-091a484dcf7d;true;13.8;76.2;45.2;96.9;4;"task_monitor_heartbeat
2025-12-02 12:51:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;6.8;81.7;45.2;96.9;2;"task_monitor_heartbeat
2025-12-02 12:51:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.7;72.4;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:51:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;10.7;79.9;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:51:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;17.7;76.4;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:51:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.8;76.4;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:52;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.4;72.5;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:52:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.2;77.5;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:52:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;18.4;77.1;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:52:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.7;72.0;45.3;96.9;2;"task_monitor_heartbeat
2025-12-02 12:52:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;70.3;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:52:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.8;82.9;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.7;80.0;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;13.3;72.7;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.2;71.7;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.4;70.5;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.5;73.0;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:53:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;9.4;82.1;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:54;680fab1b-5333-4caa-970b-091a484dcf7d;false;12.5;83.9;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:54:10;680fab1b-5333-4caa-970b-091a484dcf7d;false;14.6;77.2;45.3;96.8;2;"task_monitor_heartbeat
2025-12-02 12:54:20;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.8;80.9;45.3;96.7;2;"task_monitor_heartbeat
2025-12-02 12:54:30;680fab1b-5333-4caa-970b-091a484dcf7d;false;16.9;74.5;45.3;96.7;2;"task_monitor_heartbeat
2025-12-02 12:54:40;680fab1b-5333-4caa-970b-091a484dcf7d;false;11.9;78.8;45.3;96.7;2;"task_monitor_heartbeat
2025-12-02 12:54:50;680fab1b-5333-4caa-970b-091a484dcf7d;false;7.9;73.9;45.3;96.7;2;"task_monitor_heartbeat
